Run #;Collection Sort;Merge Sort;Quick Sort;Using Method calls for this run
95;16293032;14539832;11954812
96;15608116;13162464;11928376
97;16011056;16144752;12882120
98;15568256;12997288;15536348
99;15514768;12647332;12519784
100;16009752;13409036;12002020
101;15386500;15800668;12553240
102;16407484;13758948;16256640
103;15433480;14532276;12343736
104;18217036;15576804;14125892
105;16672856;15932348;12764068
106;15889828;13133220;15277924
107;16642332;12976716;12006736
108;17122408;13028724;12110904
109;15625416;16210860;12800156
110;15524056;13540004;15415912
111;15580220;13061940;12191972
112;17119572;14168240;13496636
113;16261328;16309624;13834236
114;15386236;13422660;15232004
115;15539944;13174356;13244308
116;17016500;13284428;12357500
117;15386352;15525188;12656776
118;15549404;13414728;15855056
119;16013936;13453240;12101516
120;18080664;16927004;12439232
121;15395084;15542488;12384112
122;15741664;12969088;15034508
123;15387172;13758448;12145416
124;16585536;14037216;13038384
125;17138160;16540276;12322120
126;15425168;14221020;15529364
127;19628992;17205516;11986852
128;19540668;14059040;13051840
129;15617352;15578292;12325204
130;17057636;13227880;16805748
131;16881072;13196400;12706212
132;15721412;13690068;13882908
133;15919040;16394328;14243972
134;18211900;13287428;15312000
135;16094180;13154380;12012916
136;16734392;13146008;12544196
137;16572700;16511160;12703648
138;15679316;13714804;16481404
139;16301716;12921640;11961944
140;16223148;14554012;12461720
141;15452616;15723688;13094672
142;15917284;13297416;16139528
143;15943992;12946140;12070616
144;15616632;13249388;12191304
145;15551128;15628228;12621808
146;15530380;12960284;15364420
147;16118192;12871488;11999020
148;15775624;13337792;12734716
149;16705092;15765832;13066164
150;16271496;13253484;15295648
151;16638384;13836368;12366764
152;15937868;13644432;12216808
153;15443260;15637148;12886552
154;15811828;13376784;15696520
155;16303304;12975360;13045844
156;15812332;14211064;12185796
157;15489156;15918436;12432708
158;15943444;13214008;15890508
159;15690772;13749120;11933836
160;17629176;13338988;13596964
161;16841164;15770792;12589628
162;15982156;14496192;15358160
163;16703940;12873776;13134104
164;16287724;13527728;13623028
165;15735948;15619924;12300416
166;15804080;13301532;15384332
167;15948104;13855020;12479352
168;16219456;13608036;12974804
169;15776184;15875368;12539932
170;15783724;13272656;15416556
171;15961908;13539072;12493400
172;16046700;15067652;12202128
173;15990040;16503332;12440856
174;16318532;13169820;16504592
175;15854840;14358180;12498208
176;16277232;13748704;12361392
177;16178448;16047332;13738848
178;16336924;14153040;15925044
179;15595584;13061708;12335548
180;15669832;13391240;12395400
181;15542716;16478048;13265328
182;17240144;13083328;15207552
183;16719344;14345836;12230164
184;16398492;13784804;13077944
185;16068212;15880816;12512068
186;17956928;13822912;16751388
187;15788472;13396792;13789320
188;16841552;15894044;12484960
189;17513372;16042464;13095612
190;16085976;15051216;16125892
191;16070864;13498340;13570832
192;15774108;13615416;12776120
193;16769692;15906852;13622912
194;15823612;13273412;16823516
195;16370392;13168416;12256792
196;16265732;13839960;12307800
197;16039600;16228072;13643424
198;16629344;13256276;16431696
199;18161920;13405488;12930728
200;16169080;14267228;12912212
201;16142488;16204192;13446176
202;16747516;14576296;22415216
203;19706840;14667456;12954212
204;15894320;15438620;13633940
205;17234436;17640212;14126068
206;16806768;14954716;15831004
207;15937800;14258860;12247040
208;16478212;13749740;12666536
209;15937644;17205984;12707560
210;16475032;13292380;15557516
211;15867088;13511004;12461428
212;16132164;13641004;12540328
213;16451812;16628132;12661228
214;16008392;13302388;16612376
215;16513196;13712320;14214572
216;16166376;13696140;13366144
217;16094116;15833500;12653920
218;16689776;14205720;16315396
219;16641224;13538940;12895232
220;16349668;13603780;12990032
221;15849796;16747120;13389656
222;16607788;14230748;15328076
223;15954268;14476896;12558920
224;16047084;14418396;12286364
225;16929784;16240816;12609980
226;16003868;14250864;16607340
227;16196992;14007000;12835148
228;17425592;14728632;13797612
229;15760876;16151488;12978988
230;16979560;15486464;17323140
231;18089652;14906504;12266040
232;15846280;13617544;12487788
233;16809696;16096744;12847600
234;15898800;13565756;16861056
235;16199596;15311364;12395780
236;16732216;13603568;12656424
237;15921936;16562392;12731252
238;16466120;14090524;15736580
239;15690132;13583996;13256536
240;18831968;14020408;14440824
241;16388020;16916636;14356788
242;18284932;15235612;17741548
243;18522968;17827136;13589152
244;17015396;13992036;12652412
245;17583876;17148496;12935704
246;16477912;13634484;15330472
247;15973640;13679260;13068024
248;16072100;13864528;13122240
249;16123928;16220976;12753492
250;15858008;13617028;16223380
251;15747508;13701088;13277168
252;15976260;13846712;12838140
253;16668360;16394408;13251072
254;16126260;13744644;16032260
255;16350900;13783304;12718528
256;17212760;14527776;13014908
257;16140980;16964508;13621148
258;17038308;13168888;15766324
259;16661884;13443180;12589524
260;17290840;13662848;12870392
261;16486984;15978144;14150548
262;16603412;13485764;16289536
263;16510320;13298260;12603860
264;16308324;13924372;12688388
265;15898788;16833936;13408132
266;17529436;13268928;16343436
267;16319480;13917756;12746632
268;16689732;13468916;14133792
269;17050856;16759548;13860668
270;16075044;14173736;15402448
271;16618116;14045016;12368824
272;16258192;13623540;12793040
273;15875172;16543148;12948480
274;15851868;13708244;16491436
275;15844208;14254736;12175164
276;16329332;13700384;12524936
277;16341040;18389480;14456760
278;16098132;14423940;15584628
279;15969408;13432376;13950760
280;17052092;14469308;12478944
281;16510768;16968560;12718548
282;17234864;13797244;15573876
283;17104728;13669264;12477972
284;16159976;13748272;12765032
285;17136804;16749908;13025136
286;16035240;14301112;16252120
287;16782920;14889356;12666388
288;16484360;14239080;12942916
289;16083736;16644088;13232088
290;18635360;14674884;16412944
291;17501676;15398456;12484852
292;18831452;16178696;14723224
293;17727500;18191224;14775320
294;20116384;18137748;20361140
295;20411512;18069868;16801080
296;21265960;17734240;14818068
297;19113528;19022460;16458100
298;19026992;24443728;23056480
299;18791260;16407112;15091140
300;19418300;17871664;16128508
301;19237356;27139148;17454036
302;21506948;18465200;21920592
303;21636208;18898224;17479600
304;21047060;17791292;15948164
305;21454032;21055096;22122308
306;21597764;16706744;20221732
307;19520440;17293092;17785848
308;23200500;24953192;22039148
309;25713900;28576212;26517192
310;22731240;42949324;56595044
311;36209216;26079784;22420436
312;28105976;23678592;22688528
313;31843104;26805824;18145808
314;21968360;17886956;19889520
315;19039848;17193528;15642368
316;21201376;18176108;15676284
317;19003904;21235460;17402692
318;19598860;17373600;21868840
319;20519988;27259428;21293776
320;21250372;18554220;16703680
321;19183700;21789380;20042412
322;18643844;21226892;21407800
323;29060396;21323016;16116644
324;22221512;18875864;18136044
325;22097768;21974208;18043196
326;28712344;17739504;18445480
327;18699948;15111864;12955976
328;16940628;14760696;13787164
329;16709688;16888596;13420172
330;16632820;14282420;16270244
331;16418036;13942056;13965632
332;17024048;15576440;13185824
333;16908040;16703604;13361268
334;16511280;14409984;16236832
335;17081960;14693756;13018144
336;16726716;13968760;15170292
337;17267984;16993984;14104852
338;18054724;15180432;17567776
339;18577212;15017752;13837996
340;19394916;15010764;14278824
341;18263412;18470052;15139940
342;16323528;16113204;17424548
343;17024216;13802032;13306432
344;18085752;13992580;13068560
345;17097412;18064040;15744952
346;18035880;14269496;16340240
347;16626740;13930656;12852584
348;18340240;15313776;13277188
349;16617504;17586016;14104360
350;16384632;13939800;16881424
351;16349040;14944804;12684976
352;17304112;15026700;13277140
353;18992456;16401004;13253752
354;16681240;13909776;17430596
355;16570800;14968880;14253832
356;17682044;14533608;12752236
357;17170024;16448308;13757240
358;16410192;15130344;16971764
359;16585220;14078560;13827868
360;16974580;14069248;13035520
361;17686860;18004764;13149652
362;16209748;14123464;16591856
363;16271160;13765676;13590616
364;16383652;14170476;13321548
365;16231324;17623960;15092920
366;16263352;14718684;16689752
367;18276296;15140980;14804988
368;18292220;14062564;13030508
369;17165056;18911356;12930828
370;17001468;14099524;16887632
371;16169984;14119860;13292112
372;17655972;13798856;14190348
373;16255240;16494720;14535544
374;16296248;16068196;17680804
375;17083008;14126792;13663368
376;16275944;14053124;12950828
377;16826664;17452536;14330288
378;15998548;14485328;16379948
379;16329384;14009988;13012636
380;17998200;13869932;12957056
381;16375712;17345812;13059704
382;18021288;14844256;16652904
383;16417772;15054400;13802728
384;16396540;14108664;13039500
385;16605988;16658500;13400996
386;16800564;14416844;16907332
387;16220012;14143276;13906112
388;16264480;15894060;14494580
389;18340396;18215144;14180908
390;16768252;13887972;17614120
391;17379912;13894008;14151412
392;16444132;15282892;13788060
393;17485648;17944964;14052976
394;17656708;16314592;16058996
395;17125572;14281268;13257532
396;18171744;15536256;14314716
397;17527192;16424704;14091104
398;16251944;14280992;15987612
399;16313988;14820108;13186260
400;16363528;14861072;12803488
401;16661632;16877184;14576128
402;16693924;14779452;16124824
403;17409164;13785172;12909212
404;17537880;14353288;14062296
405;16390804;16794844;15708016
406;16168848;16118100;16473900
407;17223608;14126212;13106876
408;16806136;15363176;14068428
409;16274240;17925828;13402488
410;16389676;14089636;16192372
411;16267348;13703376;13364572
412;17255744;15129704;12955264
413;16996800;17192676;13426636
414;17423228;15314532;17048396
415;16276636;14011636;13292288
416;17147160;15949100;13267184
417;16929340;17029084;12999452
418;17406868;13764256;16468364
419;17402828;14745012;13208264
420;16256752;16613852;13470844
421;16385560;16707092;13767456
422;16705332;14603676;17170876
423;16495916;14350108;12923844
424;16813660;14314784;14401980
425;16241356;17476884;13156952
426;17313388;13752504;16190152
427;16655908;13828512;13404936
428;17672388;14050612;13239400
429;17526956;17844628;14257284
430;16644812;14629772;16665704
431;17251080;13871192;13241568
432;16895124;14588980;13472092
433;16388716;17650184;13680524
434;17803944;13926952;16765180
435;16342376;13914288;13017564
436;17465848;14975420;13293472
437;17124164;17708132;14776716
438;17747612;14644548;16889064
439;17069956;14513664;12820888
440;16500008;15268624;12926156
441;17299132;16580316;13533152
442;16673900;14227356;16222236
443;16880312;13939348;15338776
444;19380348;16556768;13964028
445;17471232;17025428;13622816
446;17682544;15143712;17211328
447;18922156;15041280;12854900
448;17095396;15592368;13516644
449;17007984;17179624;13277684
450;18182024;13958960;16978552
451;16546812;14308820;12865104
452;19557252;14724040;15453508
453;17209096;16550876;13319656
454;16733096;15052920;16177396
455;16345876;14743876;13805728
456;17726032;14120368;13023272
457;17087860;16744344;13281172
458;17171668;14234756;16079064
459;18022836;16122828;12833456
460;18512880;15875040;14071944
461;16374096;16986168;13706316
462;17388656;14041688;17240576
463;16385912;14940212;13393064
464;17110756;14221524;13060988
465;16610544;17729672;13251424
466;16288480;13990552;17961512
467;16334964;14374352;13556040
468;16793148;14240616;13423524
469;16603260;16573948;13803124
470;17118052;14515844;16739624
471;18030236;14088964;12905920
472;17403820;14148476;13189500
473;16261160;17878440;13866116
474;16405924;15276904;17773192
475;17410804;14106124;13280768
476;16631360;14881424;13228840
477;16381896;17148156;15178648
478;16806372;15088508;15970924
479;16257572;14105732;13113716
480;17661192;16096704;13142976
481;16454608;18183744;15823392
482;16378812;13925416;16082504
483;16583076;13826808;13277804
484;18540564;14809620;13440040
485;16372868;19035404;15893564
486;18478948;15756888;17580140
487;18020120;14315968;13058056
488;17143456;14511832;14167756
489;17339136;16829444;13369460
490;16875912;14076560;17039300
491;19341612;15161084;13422832
492;18401828;14615968;13294172
493;18044900;18893688;13163180
494;16740140;14240836;17452488
495;18078960;15101772;13821932
496;18273396;15423948;13569288
497;16453960;18613196;13842572
498;17290004;15080496;16200160
499;17510404;13999936;12954808
500;17494600;14238480;13028720
501;18190580;17591476;13411256
502;17486532;14041236;16969572
503;16761920;14178672;12793388
504;17299448;14285936;13898592
505;16443084;16863652;13437596
506;16630556;14252888;16160980
507;16521856;14334540;13059352
508;19692252;14494892;14302908
509;17141760;17460868;13981640
510;16542776;14043132;17445992
511;17355772;14168716;13012496
512;16641744;14285080;13240396
513;16472984;16777332;13925036
514;16644084;16260528;18808720
515;18363060;14681156;13119536
516;16994444;14484188;14114532
517;16451488;16868492;14417508
518;18176644;17031584;17777416
519;17670988;14545596;13375280
520;19470768;19420828;16094872
521;19410808;19253176;15870236
522;20789924;21180820;19726776
523;25460160;22027600;18733940
524;21369888;16604008;17016572
525;23248632;21211696;17429752
526;24038872;25130624;22640856
527;26295336;16123712;15313092
528;21113796;21328404;16662300
529;22946620;25824928;18224000
530;31358872;24305212;24476940
531;22376312;18496012;16705396
532;23395788;18008996;19127172
533;23378720;27284140;22290540
534;28404620;25238768;28384216
535;29684120;20530324;24466180
536;26898172;19216932;17403960
537;21527724;22877600;24067964
538;25670512;26026860;27128664
539;26640816;27570728;21690276
540;34956032;26348224;23299664
541;25707224;28939172;18888248
542;22529368;21757824;23762696
543;21295088;19976764;18833060
544;27204804;20433780;22740864
545;29931984;29260120;26673712
546;26801564;26410892;27979996
547;27468932;23068832;20574652
548;22031456;17989744;15888712
549;20527628;21436684;16326684
550;20308264;15084676;16778196
551;17257336;15022608;13657312
552;18343644;16541552;13878988
553;17368276;17271504;15183292
554;18362608;15613152;19726232
555;16928000;15090212;14545976
556;17105120;15240904;14096784
557;17005984;18204388;13874216
558;16960244;14962136;16530800
559;17233600;14715856;13519292
560;19044036;14958548;15128820
561;18313004;17369944;13849408
562;18457564;14620028;16706444
563;17001104;16337888;13450440
564;18644148;17212492;15704012
565;17158832;17598532;14886308
566;18945604;17589260;18437600
567;18623928;15415172;13539144
568;17602952;15784744;13867544
569;18871604;18599684;15017884
570;17138220;15043244;16546048
571;16876160;14877704;16134632
572;18760604;14580508;14058128
573;17444564;18324868;14469488
574;16784112;14464528;17472540
575;18613208;20281936;14837872
576;18274956;16456024;15131380
577;17004544;17433612;15269180
578;18228848;14711324;17140008
579;18701220;15002296;13240792
580;17759248;14338244;14344952
581;17086168;17045792;13735952
582;17277040;15390436;17847780
583;18379000;16684184;12937040
584;18870840;15138756;14038740
585;17025300;16966872;15920292
586;18241004;14368768;18070212
587;19298696;15536916;14332828
588;18787872;15241660;15162784
589;17626552;17064672;13972580
590;17674564;14476948;16564448
591;16985880;14435076;14385424
592;16947920;14620984;15147092
593;17320496;18607404;13798536
594;18178072;14116856;17684168
595;18278908;14850188;15531836
596;16905548;15756752;13740136
597;18838880;18210340;13616864
598;17544952;14095952;16468508
599;16678068;15745544;13453820
600;16825472;15947228;16128620
601;17183744;17232976;13597900
602;17927560;17226064;16420296
603;18869980;15720812;13773936
604;17688908;14681956;13129140
605;17108600;17499396;14556912
606;19250568;13994908;16547088
607;17643296;15437440;14462460
608;18420812;15552452;13446916
609;17966316;16759876;14196588
610;16450808;14856996;17250280
611;16728240;15593808;13894988
612;17320588;14474816;13433004
613;16825988;16967808;13620720
614;17170192;14579492;18541728
615;17387168;14266980;13272048
616;16701088;14543724;14429388
617;17879036;18926212;15290696
618;17676868;15970020;18526304
619;16622008;16991704;13221596
620;16645560;14939520;15371036
621;17929052;18236836;13594520
622;16839836;15434968;17497940
623;18070112;17071624;13474592
624;17302784;16221468;13265588
625;16605532;17107368;13913816
626;17189608;16915228;16819092
627;16516292;14174648;13628544
628;17648548;14801404;13885540
629;17500984;16728748;13645880
630;16912296;14967404;17808284
631;16691420;14936464;14366068
632;16658096;14659148;13479328
633;17463716;16719720;13502432
634;16771556;14459688;16380852
635;17045184;14480880;13752504
636;17033844;17261588;14455948
637;18665872;19448512;14165548
638;19147196;14350400;16777680
639;19264852;14102500;13342820
640;20135668;14189156;13618796
641;18772976;18488684;15128528
642;17649556;15806828;17465260
643;16548500;14719700;13089268
644;16728156;14593724;13357764
645;17389260;16964448;13523424
646;17361516;14935696;16278532
647;18241936;14256856;13574416
648;17540408;15158256;15706996
649;17070300;17947964;13464996
650;18303016;16156904;17939752
651;17652388;14110020;13232012
652;18771648;14362172;14607892
653;18377184;18089048;13468184
654;16604788;14126964;16553544
655;16920900;16712676;13273572
656;17878864;16944224;13235208
657;18714952;17869916;13656976
658;16533100;14531884;16196060
659;17053852;15269804;14976104
660;19694632;15864592;14080712
661;19771604;16719708;13657320
662;17329192;14649792;16370752
663;19674556;14319672;13249788
664;16659180;14414008;13287096
665;16780284;17113972;13653148
666;17236688;16004056;16655660
667;17004792;14120800;13510428
668;16866932;14848576;14951660
669;16882256;16985100;13710724
670;17303244;15331844;17333812
671;17350080;16115216;15165784
672;18689360;14667452;13298376
673;17460012;16570664;13950196
674;19169836;14799752;17045228
675;17120588;14217692;14544668
676;18176644;15524724;13561260
677;18407908;18468248;14783848
678;19129344;16993428;16576888
679;17042040;15443280;12951040
680;17980048;15768068;14581868
681;17294252;17065436;14180624
682;16505796;14082952;16566588
683;17802316;14477716;14640324
684;17813240;15180532;15108776
685;18345144;16716568;13966128
686;16644464;14219740;16738424
687;16431148;14597476;14728728
688;20055648;15951444;14501936
689;19513208;18862308;14911764
690;17180152;14811924;17252968
691;16792588;15376044;14431184
692;18414692;14715040;14326868
693;18768364;17490372;13621936
694;17539284;14760884;16499756
695;16711732;15058828;13103692
696;18692212;14483080;13496116
697;18141936;17268152;13694212
698;16894748;14487348;18434532
699;17816836;14677436;13689464
700;18930336;14302320;13651964
701;17494744;17921344;13354172
702;16728720;14263448;17287316
703;16910748;14912312;15398592
704;17904736;14531340;13353144
705;18225500;17328216;14558416
706;16876288;15243008;16839184
707;16681500;14111672;13654548
708;16825640;15184956;13490700
709;18566856;17340704;14162396
710;17689388;14340968;17043216
711;17495920;14107388;13309260
712;17795060;17048788;13197168
713;17355812;18348876;15668452
714;16428916;14288204;17152792
715;18439788;14979252;15459992
716;17100704;14833080;13572788
717;16835444;17747536;14255152
718;16919492;14348240;17125048
719;17592572;14436668;14278372
720;17451948;14185964;14288748
721;18476340;17080152;14485588
722;18501704;14152916;16746900
723;16509588;14190732;13720188
724;16938896;14639116;13185040
725;16976812;17500836;13891524
726;17036452;13944148;17321948
727;17641100;15130972;12940104
728;17123356;14619164;19100052
729;19252560;17241756;14038548
730;17014092;16211248;16359780
731;17524620;15673220;14482180
732;17365964;15119452;13264872
733;17521588;16768952;14737096
734;16871936;14222468;18243460
735;17482524;14209336;14664344
736;16726216;14409756;13241280
737;16840332;17439504;13426912
738;18758616;14130624;16336292
739;18409216;15727464;14261696
740;19226476;16138012;14209868
741;18211432;17276080;14259544
742;17569208;17146736;16501648
743;16681696;15352020;13403200
744;17364460;17227340;14367544
745;17273832;17934188;14973952
746;17370768;14414236;16300212
747;16556216;14706896;13581900
748;16923604;14415476;14418464
749;17976056;18099004;13999956
750;17223252;14590520;16919220
751;18439540;15296360;13031684
752;16889944;16192132;13169844
753;17595828;18977548;15530236
754;17836544;15551904;16848520
755;18090928;15587924;12995144
756;17062656;16090356;15489636
757;17010268;16854576;13893188
758;17136852;14787276;16343032
759;18461144;14004408;15017656
760;17643756;16144816;14359112
761;18842940;18844888;13423748
762;17665072;14114380;17474340
763;18470380;14239192;13920676
764;18886016;15468452;13835644
765;17709340;17308108;13485504
766;17977712;16307768;16193384
767;16373248;14859780;13204588
768;16780452;14393096;13458280
769;17657756;16791544;13343652
770;18650372;15975500;16175184
771;17530388;14556880;12821328
772;17922512;15236588;14102732
773;16552316;16892428;13421120
774;16991376;14941688;16925500
775;17157112;14034900;13236836
776;19088384;16154052;15030276
777;17117312;18279836;15057892
778;16937116;14559484;17869804
779;16502888;14928784;13447280
780;16847684;14411908;13204856
781;18055860;17729456;13522300
782;17068000;14761848;16422896
783;18699920;14719204;13347984
784;18220060;15232940;14279280
785;16915576;17353296;13605932
786;17033864;15210632;16181632
787;18425016;14612896;12999316
788;17889544;15237772;13642072
789;16640172;17035244;13510840
790;18367328;16605948;17019316
791;17305040;16096320;14728096
792;16840972;14866592;14161496
793;16767384;19572264;14025984
794;17862700;15525156;18638916
795;16504940;14483384;13519084
796;18611608;15468372;15817036
797;18627988;17651184;13569924
798;16867128;14252624;16633528
799;17909036;15124700;13651160
800;18223408;17252624;13316660
801;16798096;17034488;13942308
802;17341280;14191008;16948864
803;19879416;15813704;14521544
804;17881452;14908132;13109844
805;17355556;17153268;14004880
806;16943228;14335160;16456716
807;17104548;15723800;14481952
808;17028280;14777248;13293112
809;16798472;17623512;14748640
810;20035096;14705424;16355580
811;16758112;14325632;13264320
812;16958532;14528228;13656592
813;18108352;17491564;13604808
814;16739600;14997436;17222684
815;17085444;14537612;14354412
816;17342320;14412500;13663628
817;16638880;18135204;14094984
818;18166924;15418256;17119264
819;18127884;14877568;14576232
820;17419872;14947516;14197056
821;16702020;17605136;13981800
822;17717276;15232284;14273464
823;18176240;14341396;14067876
824;18497364;16416616;13415768
825;17435632;18200056;13551776
826;17045172;16052580;16369528
827;16517792;15187480;14760248
828;18370812;16370324;13787592
829;16550780;16550072;13734632
830;20488460;17850452;15693988
831;16867872;15302636;14391608
832;18115888;17180324;13687740
833;17332160;20032124;16204152
834;17952568;15129516;17779420
835;16867600;16072504;14475868
836;17362068;21039964;14604920
837;19297184;16977076;13508144
838;16989324;14353252;14671924
839;17504284;14953972;13909120
840;19889500;17482920;13440396
841;18508832;19040968;14310016
842;18162084;15092456;14598136
843;17491160;15421012;14356048
844;18173520;18735108;14743452
845;19579004;15274136;15142720
846;16731572;14772644;13884316
847;18009148;18166568;15331524
848;19036008;18118240;15475792
849;17848092;14537288;14730232
850;18686264;14295172;13419540
851;16853912;18464540;14719096
852;18107680;18557896;13244680
853;16879700;15422732;15616452
854;18433164;17316188;15455340
855;16776788;16756632;15294224
856;19543036;15994248;14069880
857;17962520;15397276;14922732
858;17634300;14409660;13269648
859;17292092;16790968;13264368
860;18190368;16400636;13676748
861;17633036;14854528;14953848
862;17700988;14282208;13720724
863;17196988;18265100;14624288
864;18036784;17968000;13374016
865;17090360;15812028;13612804
866;17246312;15461532;14255244
867;17493348;16680500;13822216
868;18423344;14946084;14392848
869;16767328;15497656;13447688
870;19452388;15156208;13380128
871;17089720;17901768;14315120
872;16636264;14619532;14460476
873;17128144;15182968;13366080
874;16669448;17516356;16187460
875;17958796;16558184;13752580
876;18152580;16639660;15628320
877;23835104;14513464;15675428
878;17493320;16186860;13461028
879;18639216;16766684;13634212
880;16591624;15468104;15147904
881;17949416;14453372;13632620
882;16926540;16699592;14110876
883;17262464;16677264;15976772
884;20009024;14796064;16279916
885;17841676;15590176;13029560
886;17354348;16688068;13612232
887;18054536;17304228;14915964
888;17693196;14235732;15821180
889;17133972;14314936;14505296
890;17149512;16831200;13805604
891;16819844;16297128;14210748
892;18125340;14273628;13750436
893;17959648;17347048;13851420
894;18099248;16626840;15434352
895;16851548;14466796;15483276
896;17633668;15013596;15582880
897;18191604;16158640;13759216
898;18076052;16504528;13809344
899;16692496;15421552;15260528
900;16911724;14807888;14789544
901;16712844;16575256;13516672
902;18203048;17467736;13499036
903;16682952;14347780;15145392
904;16924640;14497708;13389112
905;16808872;17190428;13581964
906;17490028;16397772;14047720
907;16630416;14292912;14774240
908;16779264;14342040;14178852
909;18464444;16468676;13544856
910;17610356;16479756;13518860
911;16642876;15755312;14801380
912;16598152;14515304;14959732
913;17996092;17322152;14580340
914;17201176;16594904;14090136
915;17231976;14341692;15006248
916;17097532;14719476;13755196
917;17106952;16320628;15259792
918;17311164;17123440;14025648
919;19156536;15566608;13294064
920;17226036;16304580;13831376
921;18404544;16533576;14207868
922;16735056;14933044;14551884
923;17788204;14726512;13208076
924;19435936;17743972;13874624
925;17144340;17432252;14933032
926;17943784;15461832;14937452
927;17254832;15978568;14319724
928;16768140;16221252;13759992
929;16873104;17001832;13322860
930;16805964;15210772;15097296
931;16986892;15447792;13164716
932;16910384;17299304;13331116
933;16870060;17182860;13411956
934;19273240;24502712;15899280
935;16883024;14529008;15362388
936;17215416;16126920;14807392
937;19067372;16565844;13360252
938;16980132;15910924;14291264
939;17474196;16437416;14250740
940;16722736;16079748;13511772
941;16845548;16494092;14125584
942;18073308;16764152;15203176
943;18484308;16283712;13510952
944;16798424;16353476;15494584
945;19829852;15374032;14643428
946;18320344;14568420;14233836
947;18939424;16029108;14600616
948;18954380;17436028;14933984
949;17678976;15076876;15282204
950;17841308;14748116;14939380
951;18027324;16837348;13579576
952;17588744;16911668;13508848
953;17113048;16552212;17040348
954;16670644;14400544;13182972
955;17132332;17403592;14099784
956;18509460;16368248;13922100
957;16946416;14255644;15572120
958;19066572;17331600;14855096
959;17623276;17534696;13786908
960;17332964;17493248;15170564
961;16842836;14939960;17185812
962;18695772;14734684;13278020
963;17578736;19214800;14462184
964;18207040;16477536;13783076
965;17192324;15960380;14313968
966;17465672;14889112;13707824
967;16571096;17175124;13486236
968;18347952;16649944;13209176
969;17038296;16031272;13097032
970;17333912;15778288;13363252
971;17805124;16935400;13505068
972;16717736;14128384;17115468
973;18450368;14960064;13229716
974;19215828;14511964;13850564
975;17105104;17977176;13338876
976;17891520;14747112;16165896
977;17080772;14361380;13997816
978;16933160;16276484;13429272
979;17292316;19094172;15177548
980;17493960;16069176;16205468
981;16700896;15630348;14782680
982;17019180;16202956;13703224
983;17797576;16235100;15538860
984;20208076;15293488;17430204
985;17782812;14304344;13522460
986;19028444;16504884;13289620
987;18451912;17905720;13225736
988;16654744;15302028;14820004
